Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,country,GDP_per_capita,food_supply,_merge,GDP_per_capita_clean
MOZAMBIQUE,Maize,2007-01-01,1032,547.31,21.91,6813,MOZAMBIQUE,934,2080.0,both,934.0
MOZAMBIQUE,Potatoes,2007-01-01,1032,547.31,21.91,133333,MOZAMBIQUE,934,2080.0,both,934.0
MOZAMBIQUE,"Rice, paddy",2007-01-01,1032,547.31,21.91,2845,MOZAMBIQUE,934,2080.0,both,934.0
MOZAMBIQUE,Sorghum,2007-01-01,1032,547.31,21.91,4314,MOZAMBIQUE,934,2080.0,both,934.0
MOZAMBIQUE,Sweet potatoes,2007-01-01,1032,547.31,21.91,98901,MOZAMBIQUE,934,2080.0,both,934.0
MOZAMBIQUE,Wheat,2007-01-01,1032,547.31,21.91,11765,MOZAMBIQUE,934,2080.0,both,934.0
MOZAMBIQUE,Cassava,2008-01-01,1032,890.47,21.76,40254,MOZAMBIQUE,972,2160.0,both,972.0
MOZAMBIQUE,Maize,2008-01-01,1032,890.47,21.76,6177,MOZAMBIQUE,972,2160.0,both,972.0
MOZAMBIQUE,Potatoes,2008-01-01,1032,890.47,21.76,140000,MOZAMBIQUE,972,2160.0,both,972.0
MOZAMBIQUE,"Rice, paddy",2008-01-01,1032,890.47,21.76,2836,MOZAMBIQUE,972,2160.0,both,972.0
MOZAMBIQUE,Sorghum,2008-01-01,1032,890.47,21.76,3291,MOZAMBIQUE,972,2160.0,both,972.0
MOZAMBIQUE,Sweet potatoes,2008-01-01,1032,890.47,21.76,86946,MOZAMBIQUE,972,2160.0,both,972.0
MOZAMBIQUE,Wheat,2008-01-01,1032,890.47,21.76,12500,MOZAMBIQUE,972,2160.0,both,972.0
MOZAMBIQUE,Cassava,2009-01-01,1032,914.92,21.7,45215,MOZAMBIQUE,1000,2170.0,both,1000.0
MOZAMBIQUE,Maize,2009-01-01,1032,914.92,21.7,10000,MOZAMBIQUE,1000,2170.0,both,1000.0
MOZAMBIQUE,Potatoes,2009-01-01,1032,914.92,21.7,145000,MOZAMBIQUE,1000,2170.0,both,1000.0
MOZAMBIQUE,"Rice, paddy",2009-01-01,1032,914.92,21.7,9835,MOZAMBIQUE,1000,2170.0,both,1000.0
MOZAMBIQUE,Sorghum,2009-01-01,1032,914.92,21.7,6224,MOZAMBIQUE,1000,2170.0,both,1000.0
MOZAMBIQUE,Sweet potatoes,2009-01-01,1032,914.92,21.7,104287,MOZAMBIQUE,1000,2170.0,both,1000.0
MOZAMBIQUE,Wheat,2009-01-01,1032,914.92,21.7,12500,MOZAMBIQUE,1000,2170.0,both,1000.0
MOZAMBIQUE,Cassava,2010-01-01,1032,1187.1,22.1,77638,MOZAMBIQUE,1040,2240.0,both,1040.0
MOZAMBIQUE,Maize,2010-01-01,1032,1187.1,22.1,12024,MOZAMBIQUE,1040,2240.0,both,1040.0
MOZAMBIQUE,Potatoes,2010-01-01,1032,1187.1,22.1,142467,MOZAMBIQUE,1040,2240.0,both,1040.0
MOZAMBIQUE,"Rice, paddy",2010-01-01,1032,1187.1,22.1,11365,MOZAMBIQUE,1040,2240.0,both,1040.0
MOZAMBIQUE,Sorghum,2010-01-01,1032,1187.1,22.1,6089,MOZAMBIQUE,1040,2240.0,both,1040.0
MOZAMBIQUE,Sweet potatoes,2010-01-01,1032,1187.1,22.1,111841,MOZAMBIQUE,1040,2240.0,both,1040.0
MOZAMBIQUE,Wheat,2010-01-01,1032,1187.1,22.1,13367,MOZAMBIQUE,1040,2240.0,both,1040.0
MOZAMBIQUE,Cassava,2011-01-01,1032,766.93,21.69,78029,MOZAMBIQUE,1080,2260.0,both,1080.0
MOZAMBIQUE,Maize,2011-01-01,1032,766.93,21.69,12020,MOZAMBIQUE,1080,2260.0,both,1080.0
MOZAMBIQUE,Potatoes,2011-01-01,1032,766.93,21.69,142473,MOZAMBIQUE,1080,2260.0,both,1080.0
MOZAMBIQUE,"Rice, paddy",2011-01-01,1032,766.93,21.69,11366,MOZAMBIQUE,1080,2260.0,both,1080.0
MOZAMBIQUE,Sorghum,2011-01-01,1032,766.93,21.69,6412,MOZAMBIQUE,1080,2260.0,both,1080.0
MOZAMBIQUE,Sweet potatoes,2011-01-01,1032,766.93,21.69,118660,MOZAMBIQUE,1080,2260.0,both,1080.0
MOZAMBIQUE,Wheat,2011-01-01,1032,766.93,21.69,17042,MOZAMBIQUE,1080,2260.0,both,1080.0
MOZAMBIQUE,Cassava,2012-01-01,1032,766.93,21.92,107501,MOZAMBIQUE,1130,2300.0,both,1130.0
MOZAMBIQUE,Maize,2012-01-01,1032,766.93,21.92,14980,MOZAMBIQUE,1130,2300.0,both,1130.0
MOZAMBIQUE,Potatoes,2012-01-01,1032,766.93,21.92,143961,MOZAMBIQUE,1130,2300.0,both,1130.0
MOZAMBIQUE,"Rice, paddy",2012-01-01,1032,766.93,21.92,5589,MOZAMBIQUE,1130,2300.0,both,1130.0
MOZAMBIQUE,Sorghum,2012-01-01,1032,766.93,21.92,4532,MOZAMBIQUE,1130,2300.0,both,1130.0
MOZAMBIQUE,Sweet potatoes,2012-01-01,1032,766.93,21.92,164573,MOZAMBIQUE,1130,2300.0,both,1130.0
MOZAMBIQUE,Wheat,2012-01-01,1032,766.93,21.92,9958,MOZAMBIQUE,1130,2300.0,both,1130.0
MOZAMBIQUE,Cassava,2013-01-01,1032,766.93,21.37,46115,MOZAMBIQUE,1170,2280.0,both,1170.0
MOZAMBIQUE,Maize,2013-01-01,1032,766.93,21.37,6814,MOZAMBIQUE,1170,2280.0,both,1170.0
MOZAMBIQUE,Potatoes,2013-01-01,1032,766.93,21.37,135526,MOZAMBIQUE,1170,2280.0,both,1170.0
MOZAMBIQUE,"Rice, paddy",2013-01-01,1032,766.93,21.37,2824,MOZAMBIQUE,1170,2280.0,both,1170.0
MOZAMBIQUE,Sorghum,2013-01-01,1032,766.93,21.37,3572,MOZAMBIQUE,1170,2280.0,both,1170.0
MOZAMBIQUE,Sweet potatoes,2013-01-01,1032,766.93,21.37,209796,MOZAMBIQUE,1170,2280.0,both,1170.0
MOZAMBIQUE,Wheat,2013-01-01,1032,766.93,21.37,10951,MOZAMBIQUE,1170,2280.0,both,1170.0
NAMIBIA,Maize,1990-01-01,285,42.0,20.4,14871,NAMIBIA,6080,2060.0,both,6080.0
NAMIBIA,Sorghum,1990-01-01,285,42.0,20.4,2052,NAMIBIA,6080,2060.0,both,6080.0
NAMIBIA,Wheat,1990-01-01,285,42.0,20.4,44250,NAMIBIA,6080,2060.0,both,6080.0
NAMIBIA,Maize,1991-01-01,285,39.0,19.92,11950,NAMIBIA,6360,2070.0,both,6360.0
NAMIBIA,Sorghum,1991-01-01,285,39.0,19.92,3441,NAMIBIA,6360,2070.0,both,6360.0
NAMIBIA,Wheat,1991-01-01,285,39.0,19.92,59000,NAMIBIA,6360,2070.0,both,6360.0
NAMIBIA,Maize,1992-01-01,285,48.0,20.36,5953,NAMIBIA,6640,2030.0,both,6640.0
NAMIBIA,Sorghum,1992-01-01,285,48.0,20.36,973,NAMIBIA,6640,2030.0,both,6640.0
NAMIBIA,Wheat,1992-01-01,285,48.0,20.36,51933,NAMIBIA,6640,2030.0,both,6640.0
NAMIBIA,Maize,1993-01-01,285,56.0,20.43,7764,NAMIBIA,6340,2000.0,both,6340.0
NAMIBIA,Sorghum,1993-01-01,285,56.0,20.43,2333,NAMIBIA,6340,2000.0,both,6340.0
NAMIBIA,Wheat,1993-01-01,285,56.0,20.43,43846,NAMIBIA,6340,2000.0,both,6340.0
NAMIBIA,Maize,1994-01-01,285,56.0,20.14,11549,NAMIBIA,6340,2000.0,both,6340.0
NAMIBIA,Sorghum,1994-01-01,285,56.0,20.14,2062,NAMIBIA,6340,2000.0,both,6340.0
NAMIBIA,Wheat,1994-01-01,285,56.0,20.14,52500,NAMIBIA,6340,2000.0,both,6340.0
NAMIBIA,Maize,1995-01-01,285,56.0,20.76,8768,NAMIBIA,6410,2030.0,both,6410.0
NAMIBIA,Sorghum,1995-01-01,285,56.0,20.76,2933,NAMIBIA,6410,2030.0,both,6410.0
NAMIBIA,Wheat,1995-01-01,285,56.0,20.76,55172,NAMIBIA,6410,2030.0,both,6410.0
NAMIBIA,Maize,1996-01-01,285,56.0,19.79,6835,NAMIBIA,6440,2040.0,both,6440.0
NAMIBIA,Sorghum,1996-01-01,285,56.0,19.79,2174,NAMIBIA,6440,2040.0,both,6440.0
NAMIBIA,Wheat,1996-01-01,285,56.0,19.79,43846,NAMIBIA,6440,2040.0,both,6440.0
NAMIBIA,Maize,1997-01-01,285,56.0,19.97,15727,NAMIBIA,6540,2080.0,both,6540.0
NAMIBIA,Sorghum,1997-01-01,285,56.0,19.97,3740,NAMIBIA,6540,2080.0,both,6540.0
NAMIBIA,Wheat,1997-01-01,285,56.0,19.97,46361,NAMIBIA,6540,2080.0,both,6540.0
NAMIBIA,Maize,1998-01-01,285,56.0,20.83,6608,NAMIBIA,6590,2070.0,both,6590.0
NAMIBIA,Sorghum,1998-01-01,285,56.0,20.83,1242,NAMIBIA,6590,2070.0,both,6590.0
NAMIBIA,Wheat,1998-01-01,285,56.0,20.83,49336,NAMIBIA,6590,2070.0,both,6590.0
NAMIBIA,Maize,1999-01-01,285,56.0,20.62,5276,NAMIBIA,6650,2170.0,both,6650.0
NAMIBIA,Sorghum,1999-01-01,285,56.0,20.62,2074,NAMIBIA,6650,2170.0,both,6650.0
NAMIBIA,Wheat,1999-01-01,285,56.0,20.62,36440,NAMIBIA,6650,2170.0,both,6650.0
NAMIBIA,Maize,2000-01-01,285,56.0,20.26,7170,NAMIBIA,6730,2250.0,both,6730.0
NAMIBIA,Potatoes,2000-01-01,285,56.0,20.26,125000,NAMIBIA,6730,2250.0,both,6730.0
NAMIBIA,Sorghum,2000-01-01,285,56.0,20.26,4091,NAMIBIA,6730,2250.0,both,6730.0
NAMIBIA,Wheat,2000-01-01,285,56.0,20.26,50847,NAMIBIA,6730,2250.0,both,6730.0
NAMIBIA,Maize,2001-01-01,285,56.0,20.37,13254,NAMIBIA,6660,2270.0,both,6660.0
NAMIBIA,Potatoes,2001-01-01,285,56.0,20.37,129032,NAMIBIA,6660,2270.0,both,6660.0
NAMIBIA,Sorghum,2001-01-01,285,56.0,20.37,3821,NAMIBIA,6660,2270.0,both,6660.0
NAMIBIA,Wheat,2001-01-01,285,56.0,20.37,60464,NAMIBIA,6660,2270.0,both,6660.0
NAMIBIA,Maize,2002-01-01,285,56.0,20.76,13238,NAMIBIA,6860,2220.0,both,6860.0
NAMIBIA,Potatoes,2002-01-01,285,56.0,20.76,130435,NAMIBIA,6860,2220.0,both,6860.0
NAMIBIA,Sorghum,2002-01-01,285,56.0,20.76,1891,NAMIBIA,6860,2220.0,both,6860.0
NAMIBIA,Wheat,2002-01-01,285,56.0,20.76,63724,NAMIBIA,6860,2220.0,both,6860.0
NAMIBIA,Maize,2004-01-01,285,56.0,21.01,11301,NAMIBIA,7800,2270.0,both,7800.0
NAMIBIA,Potatoes,2004-01-01,285,56.0,21.01,110579,NAMIBIA,7800,2270.0,both,7800.0
NAMIBIA,Sorghum,2004-01-01,285,56.0,21.01,3249,NAMIBIA,7800,2270.0,both,7800.0
NAMIBIA,Wheat,2004-01-01,285,56.0,21.01,41622,NAMIBIA,7800,2270.0,both,7800.0
NAMIBIA,Maize,2005-01-01,285,56.0,20.46,22606,NAMIBIA,7900,2240.0,both,7900.0
NAMIBIA,Potatoes,2005-01-01,285,56.0,20.46,113065,NAMIBIA,7900,2240.0,both,7900.0
NAMIBIA,Sorghum,2005-01-01,285,56.0,20.46,2400,NAMIBIA,7900,2240.0,both,7900.0
NAMIBIA,Wheat,2005-01-01,285,56.0,20.46,45255,NAMIBIA,7900,2240.0,both,7900.0
NAMIBIA,Maize,2006-01-01,285,56.0,19.42,21053,NAMIBIA,8360,2230.0,both,8360.0
NAMIBIA,Potatoes,2006-01-01,285,56.0,19.42,69796,NAMIBIA,8360,2230.0,both,8360.0
NAMIBIA,Sorghum,2006-01-01,285,56.0,19.42,2911,NAMIBIA,8360,2230.0,both,8360.0
NAMIBIA,Wheat,2006-01-01,285,56.0,19.42,59308,NAMIBIA,8360,2230.0,both,8360.0
NAMIBIA,Maize,2007-01-01,285,56.0,20.49,20296,NAMIBIA,8700,2220.0,both,8700.0
NAMIBIA,Potatoes,2007-01-01,285,56.0,20.49,127855,NAMIBIA,8700,2220.0,both,8700.0
NAMIBIA,Sorghum,2007-01-01,285,56.0,20.49,2399,NAMIBIA,8700,2220.0,both,8700.0
NAMIBIA,Wheat,2007-01-01,285,56.0,20.49,51342,NAMIBIA,8700,2220.0,both,8700.0
NAMIBIA,Maize,2008-01-01,285,56.0,20.18,20980,NAMIBIA,8820,2120.0,both,8820.0
NAMIBIA,Potatoes,2008-01-01,285,56.0,20.18,131969,NAMIBIA,8820,2120.0,both,8820.0
NAMIBIA,Sorghum,2008-01-01,285,56.0,20.18,4018,NAMIBIA,8820,2120.0,both,8820.0
NAMIBIA,Wheat,2008-01-01,285,56.0,20.18,61420,NAMIBIA,8820,2120.0,both,8820.0
NAMIBIA,Maize,2009-01-01,285,56.0,20.02,21130,NAMIBIA,8720,2060.0,both,8720.0
NAMIBIA,Potatoes,2009-01-01,285,56.0,20.02,130495,NAMIBIA,8720,2060.0,both,8720.0
NAMIBIA,Sorghum,2009-01-01,285,56.0,20.02,2382,NAMIBIA,8720,2060.0,both,8720.0
NAMIBIA,Wheat,2009-01-01,285,56.0,20.02,67214,NAMIBIA,8720,2060.0,both,8720.0
NAMIBIA,Maize,2010-01-01,285,56.0,20.62,19882,NAMIBIA,9110,2060.0,both,9110.0
NAMIBIA,Potatoes,2010-01-01,285,56.0,20.62,121175,NAMIBIA,9110,2060.0,both,9110.0
NAMIBIA,Sorghum,2010-01-01,285,56.0,20.62,2901,NAMIBIA,9110,2060.0,both,9110.0
NAMIBIA,Wheat,2010-01-01,285,56.0,20.62,61022,NAMIBIA,9110,2060.0,both,9110.0
NAMIBIA,Maize,2011-01-01,285,56.0,19.26,19297,NAMIBIA,9420,2090.0,both,9420.0
NAMIBIA,Potatoes,2011-01-01,285,56.0,19.26,119667,NAMIBIA,9420,2090.0,both,9420.0
NAMIBIA,Sorghum,2011-01-01,285,56.0,19.26,2931,NAMIBIA,9420,2090.0,both,9420.0
NAMIBIA,Wheat,2011-01-01,285,56.0,19.26,61267,NAMIBIA,9420,2090.0,both,9420.0
NAMIBIA,Maize,2012-01-01,285,56.0,20.11,18999,NAMIBIA,9740,2150.0,both,9740.0
NAMIBIA,Potatoes,2012-01-01,285,56.0,20.11,120805,NAMIBIA,9740,2150.0,both,9740.0
NAMIBIA,Sorghum,2012-01-01,285,56.0,20.11,2862,NAMIBIA,9740,2150.0,both,9740.0
NAMIBIA,Wheat,2012-01-01,285,56.0,20.11,61692,NAMIBIA,9740,2150.0,both,9740.0
NAMIBIA,Maize,2013-01-01,285,56.0,20.73,18683,NAMIBIA,10.1k,2170.0,both,10100.0
NAMIBIA,Potatoes,2013-01-01,285,56.0,20.73,120727,NAMIBIA,10.1k,2170.0,both,10100.0
NAMIBIA,Sorghum,2013-01-01,285,56.0,20.73,2860,NAMIBIA,10.1k,2170.0,both,10100.0
NAMIBIA,Wheat,2013-01-01,285,56.0,20.73,62084,NAMIBIA,10.1k,2170.0,both,10100.0
NEPAL,Maize,1990-01-01,1500,60.11,15.11,16246,NEPAL,1540,2190.0,both,1540.0
NEPAL,Potatoes,1990-01-01,1500,60.11,15.11,80601,NEPAL,1540,2190.0,both,1540.0
NEPAL,"Rice, paddy",1990-01-01,1500,60.11,15.11,24067,NEPAL,1540,2190.0,both,1540.0
NEPAL,Soybeans,1990-01-01,1500,60.11,15.11,6215,NEPAL,1540,2190.0,both,1540.0
NEPAL,Wheat,1990-01-01,1500,60.11,15.11,14149,NEPAL,1540,2190.0,both,1540.0
NEPAL,Maize,1991-01-01,1500,60.11,14.94,15976,NEPAL,1600,2220.0,both,1600.0
NEPAL,Potatoes,1991-01-01,1500,60.11,14.94,87569,NEPAL,1600,2220.0,both,1600.0
NEPAL,"Rice, paddy",1991-01-01,1500,60.11,14.94,22826,NEPAL,1600,2220.0,both,1600.0
NEPAL,Soybeans,1991-01-01,1500,60.11,14.94,5964,NEPAL,1600,2220.0,both,1600.0
NEPAL,Wheat,1991-01-01,1500,60.11,14.94,14103,NEPAL,1600,2220.0,both,1600.0
NEPAL,Maize,1992-01-01,1500,60.11,14.95,16647,NEPAL,1620,2230.0,both,1620.0
NEPAL,Potatoes,1992-01-01,1500,60.11,14.95,85916,NEPAL,1620,2230.0,both,1620.0
NEPAL,"Rice, paddy",1992-01-01,1500,60.11,14.95,20481,NEPAL,1620,2230.0,both,1620.0
NEPAL,Soybeans,1992-01-01,1500,60.11,14.95,5805,NEPAL,1620,2230.0,both,1620.0
NEPAL,Wheat,1992-01-01,1500,60.11,14.95,13338,NEPAL,1620,2230.0,both,1620.0
NEPAL,Maize,1993-01-01,1500,60.11,15.16,15984,NEPAL,1630,2190.0,both,1630.0
NEPAL,Potatoes,1993-01-01,1500,60.11,15.16,84268,NEPAL,1630,2190.0,both,1630.0
NEPAL,"Rice, paddy",1993-01-01,1500,60.11,15.16,24100,NEPAL,1630,2190.0,both,1630.0
NEPAL,Soybeans,1993-01-01,1500,60.11,15.16,5811,NEPAL,1630,2190.0,both,1630.0
NEPAL,Wheat,1993-01-01,1500,60.11,15.16,12460,NEPAL,1630,2190.0,both,1630.0
NEPAL,Maize,1994-01-01,1500,60.11,15.3,16502,NEPAL,1720,2250.0,both,1720.0
NEPAL,Potatoes,1994-01-01,1500,60.11,15.3,87539,NEPAL,1720,2250.0,both,1720.0
NEPAL,"Rice, paddy",1994-01-01,1500,60.11,15.3,21237,NEPAL,1720,2250.0,both,1720.0
NEPAL,Soybeans,1994-01-01,1500,60.11,15.3,5855,NEPAL,1720,2250.0,both,1720.0
NEPAL,Wheat,1994-01-01,1500,60.11,15.3,14704,NEPAL,1720,2250.0,both,1720.0
NEPAL,Maize,1995-01-01,1500,60.11,15.3,16447,NEPAL,1740,2240.0,both,1740.0
NEPAL,Potatoes,1995-01-01,1500,60.11,15.3,85926,NEPAL,1740,2240.0,both,1740.0
NEPAL,"Rice, paddy",1995-01-01,1500,60.11,15.3,23910,NEPAL,1740,2240.0,both,1740.0
NEPAL,Soybeans,1995-01-01,1500,60.11,15.3,6540,NEPAL,1740,2240.0,both,1740.0
NEPAL,Wheat,1995-01-01,1500,60.11,15.3,14416,NEPAL,1740,2240.0,both,1740.0
NEPAL,Maize,1996-01-01,1500,70.43,15.37,16770,NEPAL,1800,2220.0,both,1800.0
NEPAL,Potatoes,1996-01-01,1500,70.43,15.37,84750,NEPAL,1800,2220.0,both,1800.0
NEPAL,"Rice, paddy",1996-01-01,1500,70.43,15.37,24554,NEPAL,1800,2220.0,both,1800.0
NEPAL,Soybeans,1996-01-01,1500,70.43,15.37,6601,NEPAL,1800,2220.0,both,1800.0
NEPAL,Wheat,1996-01-01,1500,70.43,15.37,15500,NEPAL,1800,2220.0,both,1800.0
NEPAL,Maize,1997-01-01,1500,80.75,14.5,16585,NEPAL,1850,2270.0,both,1850.0
NEPAL,Potatoes,1997-01-01,1500,80.75,14.5,89820,NEPAL,1850,2270.0,both,1850.0
NEPAL,"Rice, paddy",1997-01-01,1500,80.75,14.5,24170,NEPAL,1850,2270.0,both,1850.0
NEPAL,Soybeans,1997-01-01,1500,80.75,14.5,6873,NEPAL,1850,2270.0,both,1850.0
NEPAL,Wheat,1997-01-01,1500,80.75,14.5,16072,NEPAL,1850,2270.0,both,1850.0
NEPAL,Maize,1998-01-01,1500,91.07,15.49,17112,NEPAL,1870,2240.0,both,1870.0
NEPAL,Potatoes,1998-01-01,1500,91.07,15.49,84664,NEPAL,1870,2240.0,both,1870.0
NEPAL,"Rice, paddy",1998-01-01,1500,91.07,15.49,24434,NEPAL,1870,2240.0,both,1870.0
NEPAL,Soybeans,1998-01-01,1500,91.07,15.49,7311,NEPAL,1870,2240.0,both,1870.0
NEPAL,Wheat,1998-01-01,1500,91.07,15.49,15463,NEPAL,1870,2240.0,both,1870.0
NEPAL,Maize,1999-01-01,1500,101.39,15.78,16776,NEPAL,1920,2310.0,both,1920.0
NEPAL,Potatoes,1999-01-01,1500,101.39,15.78,92599,NEPAL,1920,2310.0,both,1920.0
NEPAL,"Rice, paddy",1999-01-01,1500,101.39,15.78,24722,NEPAL,1920,2310.0,both,1920.0
NEPAL,Soybeans,1999-01-01,1500,101.39,15.78,7732,NEPAL,1920,2310.0,both,1920.0
NEPAL,Wheat,1999-01-01,1500,101.39,15.78,16955,NEPAL,1920,2310.0,both,1920.0
NEPAL,Maize,2000-01-01,1500,111.72,15.13,17275,NEPAL,2010,2260.0,both,2010.0
NEPAL,Potatoes,2000-01-01,1500,111.72,15.13,96436,NEPAL,2010,2260.0,both,2010.0
NEPAL,"Rice, paddy",2000-01-01,1500,111.72,15.13,27028,NEPAL,2010,2260.0,both,2010.0
NEPAL,Soybeans,2000-01-01,1500,111.72,15.13,8492,NEPAL,2010,2260.0,both,2010.0
NEPAL,Wheat,2000-01-01,1500,111.72,15.13,17931,NEPAL,2010,2260.0,both,2010.0
NEPAL,Maize,2001-01-01,1500,122.04,15.41,18000,NEPAL,2070,2280.0,both,2070.0
NEPAL,Potatoes,2001-01-01,1500,122.04,15.41,101824,NEPAL,2070,2280.0,both,2070.0
NEPAL,"Rice, paddy",2001-01-01,1500,122.04,15.41,27454,NEPAL,2070,2280.0,both,2070.0
NEPAL,Soybeans,2001-01-01,1500,122.04,15.41,8430,NEPAL,2070,2280.0,both,2070.0
NEPAL,Wheat,2001-01-01,1500,122.04,15.41,18063,NEPAL,2070,2280.0,both,2070.0
NEPAL,Maize,2002-01-01,1500,132.36,15.44,18291,NEPAL,2040,2280.0,both,2040.0
NEPAL,Potatoes,2002-01-01,1500,132.36,15.44,109018,NEPAL,2040,2280.0,both,2040.0
NEPAL,"Rice, paddy",2002-01-01,1500,132.36,15.44,26754,NEPAL,2040,2280.0,both,2040.0
NEPAL,Soybeans,2002-01-01,1500,132.36,15.44,8595,NEPAL,2040,2280.0,both,2040.0
NEPAL,Wheat,2002-01-01,1500,132.36,15.44,18859,NEPAL,2040,2280.0,both,2040.0
NEPAL,Maize,2004-01-01,1500,153.0,15.36,19059,NEPAL,2170,2370.0,both,2170.0
NEPAL,Potatoes,2004-01-01,1500,153.0,15.36,114898,NEPAL,2170,2370.0,both,2170.0
NEPAL,"Rice, paddy",2004-01-01,1500,153.0,15.36,28573,NEPAL,2170,2370.0,both,2170.0
NEPAL,Soybeans,2004-01-01,1500,153.0,15.36,8772,NEPAL,2170,2370.0,both,2170.0
NEPAL,Wheat,2004-01-01,1500,153.0,15.36,20873,NEPAL,2170,2370.0,both,2170.0
NEPAL,Maize,2005-01-01,1500,127.99,15.53,20191,NEPAL,2220,2410.0,both,2220.0
NEPAL,Potatoes,2005-01-01,1500,127.99,15.53,118458,NEPAL,2220,2410.0,both,2220.0
NEPAL,"Rice, paddy",2005-01-01,1500,127.99,15.53,27825,NEPAL,2220,2410.0,both,2220.0
NEPAL,Soybeans,2005-01-01,1500,127.99,15.53,8786,NEPAL,2220,2410.0,both,2220.0
NEPAL,Wheat,2005-01-01,1500,127.99,15.53,21344,NEPAL,2220,2410.0,both,2220.0
NEPAL,Maize,2006-01-01,1500,128.73,15.92,20382,NEPAL,2280,2380.0,both,2280.0
NEPAL,Potatoes,2006-01-01,1500,128.73,15.92,130896,NEPAL,2280,2380.0,both,2280.0
NEPAL,"Rice, paddy",2006-01-01,1500,128.73,15.92,27166,NEPAL,2280,2380.0,both,2280.0
NEPAL,Soybeans,2006-01-01,1500,128.73,15.92,8909,NEPAL,2280,2380.0,both,2280.0
NEPAL,Wheat,2006-01-01,1500,128.73,15.92,20745,NEPAL,2280,2380.0,both,2280.0
NEPAL,Maize,2007-01-01,1500,344.06,15.54,20909,NEPAL,2340,2430.0,both,2340.0
NEPAL,Potatoes,2007-01-01,1500,344.06,15.54,126568,NEPAL,2340,2430.0,both,2340.0
NEPAL,"Rice, paddy",2007-01-01,1500,344.06,15.54,25570,NEPAL,2340,2430.0,both,2340.0
NEPAL,Soybeans,2007-01-01,1500,344.06,15.54,9029,NEPAL,2340,2430.0,both,2340.0
NEPAL,Wheat,2007-01-01,1500,344.06,15.54,21563,NEPAL,2340,2430.0,both,2340.0
NEPAL,Maize,2008-01-01,1500,353.43,15.27,21590,NEPAL,2470,2490.0,both,2470.0
NEPAL,Potatoes,2008-01-01,1500,353.43,15.27,131100,NEPAL,2470,2490.0,both,2470.0
NEPAL,"Rice, paddy",2008-01-01,1500,353.43,15.27,27750,NEPAL,2470,2490.0,both,2470.0
NEPAL,Soybeans,2008-01-01,1500,353.43,15.27,9048,NEPAL,2470,2490.0,both,2470.0
NEPAL,Wheat,2008-01-01,1500,353.43,15.27,22252,NEPAL,2470,2490.0,both,2470.0
NEPAL,Maize,2009-01-01,1500,209.52,15.91,22054,NEPAL,2570,2530.0,both,2570.0
NEPAL,Potatoes,2009-01-01,1500,209.52,15.91,133263,NEPAL,2570,2530.0,both,2570.0
NEPAL,"Rice, paddy",2009-01-01,1500,209.52,15.91,29074,NEPAL,2570,2530.0,both,2570.0
NEPAL,Soybeans,2009-01-01,1500,209.52,15.91,9139,NEPAL,2570,2530.0,both,2570.0
NEPAL,Wheat,2009-01-01,1500,209.52,15.91,19338,NEPAL,2570,2530.0,both,2570.0
NEPAL,Maize,2010-01-01,1500,332.01,15.96,21186,NEPAL,2680,2560.0,both,2680.0
NEPAL,Potatoes,2010-01-01,1500,332.01,15.96,135841,NEPAL,2680,2560.0,both,2680.0
NEPAL,"Rice, paddy",2010-01-01,1500,332.01,15.96,27164,NEPAL,2680,2560.0,both,2680.0
NEPAL,Soybeans,2010-01-01,1500,332.01,15.96,9206,NEPAL,2680,2560.0,both,2680.0
NEPAL,Wheat,2010-01-01,1500,332.01,15.96,21289,NEPAL,2680,2560.0,both,2680.0
NEPAL,Maize,2011-01-01,1500,342.92,15.12,22814,NEPAL,2760,2610.0,both,2760.0
NEPAL,Potatoes,2011-01-01,1500,342.92,15.12,137352,NEPAL,2760,2610.0,both,2760.0
NEPAL,"Rice, paddy",2011-01-01,1500,342.92,15.12,29805,NEPAL,2760,2610.0,both,2760.0
NEPAL,Soybeans,2011-01-01,1500,342.92,15.12,9659,NEPAL,2760,2610.0,both,2760.0
NEPAL,Wheat,2011-01-01,1500,342.92,15.12,22747,NEPAL,2760,2610.0,both,2760.0
NEPAL,Maize,2012-01-01,1500,410.32,15.2,25011,NEPAL,2890,2660.0,both,2890.0
NEPAL,Potatoes,2012-01-01,1500,410.32,15.2,135837,NEPAL,2890,2660.0,both,2890.0
NEPAL,"Rice, paddy",2012-01-01,1500,410.32,15.2,33120,NEPAL,2890,2660.0,both,2890.0
NEPAL,Soybeans,2012-01-01,1500,410.32,15.2,9654,NEPAL,2890,2660.0,both,2890.0
NEPAL,Wheat,2012-01-01,1500,410.32,15.2,24123,NEPAL,2890,2660.0,both,2890.0
NEPAL,Maize,2013-01-01,1500,454.53,15.79,23528,NEPAL,2980,2670.0,both,2980.0
NEPAL,Potatoes,2013-01-01,1500,454.53,15.79,136408,NEPAL,2980,2670.0,both,2980.0
NEPAL,"Rice, paddy",2013-01-01,1500,454.53,15.79,31709,NEPAL,2980,2670.0,both,2980.0
NEPAL,Soybeans,2013-01-01,1500,454.53,15.79,11719,NEPAL,2980,2670.0,both,2980.0
NEPAL,Wheat,2013-01-01,1500,454.53,15.79,22902,NEPAL,2980,2670.0,both,2980.0
